Tipo,Codigo,Titulo,OrigemPasta,OrigemArquivo,DestinoPasta,DestinoArquivo
PRODUTO,DS057,Canetas line color pen 6 cores,92E8A5BD-F91E-46AC-87C1-52D7DCD1CDC9,2-Foto-2.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS057_canetas_line_color_pen_6_cores,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS057_canetas_line_color_pen_6_cores\DS057_canetas_line_color_pen_6_cores_01.jpg
PRODUTO,DS058,Cilios clusters DIY,92E8A5BD-F91E-46AC-87C1-52D7DCD1CDC9,3-Foto-3.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS058_cilios_clusters_diy,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS058_cilios_clusters_diy\DS058_cilios_clusters_diy_01.jpg
PRODUTO,DS059,Cadeira escritorio preta,06F569DB-B475-45E8-902D-03282AE48B5A,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS059_cadeira_escritorio_preta,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS059_cadeira_escritorio_preta\DS059_cadeira_escritorio_preta_01.jpg
PRODUTO,DS060,Vestido infantil branco festa luxo,713A6AE1-54E4-40C3-85C0-3880E8B7BA13,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS060_vestido_infantil_branco_festa_luxo,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS060_vestido_infantil_branco_festa_luxo\DS060_vestido_infantil_branco_festa_luxo_01.jpg
PRODUTO,DS060,Vestido infantil branco festa luxo,713A6AE1-54E4-40C3-85C0-3880E8B7BA13,2-Foto-2.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS060_vestido_infantil_branco_festa_luxo,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS060_vestido_infantil_branco_festa_luxo\DS060_vestido_infantil_branco_festa_luxo_02.jpg
PRODUTO,DS061,Toalha infantil grande rosa,3029DDA9-AD4B-4620-9100-867F62A53C0E,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS061_toalha_infantil_grande_rosa,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS061_toalha_infantil_grande_rosa\DS061_toalha_infantil_grande_rosa_01.jpg
PRODUTO,DS062,Porta retrato kit com 3,BBF034BA-7197-4AA4-9107-070B18EEB1A4,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS062_porta_retrato_kit_com_3,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS062_porta_retrato_kit_com_3\DS062_porta_retrato_kit_com_3_01.jpg
PRODUTO,DS063,Kit 2 desodorantes cristal,30B59BE6-0125-4A19-876D-01E099DB1C7A,2-Foto-2.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS063_kit_2_desodorantes_cristal,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS063_kit_2_desodorantes_cristal\DS063_kit_2_desodorantes_cristal_01.jpg
PRODUTO,DS064,Manta para sofa,1162E99C-5D35-4708-9A72-1BB28DF201D2,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS064_manta_para_sofa,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS064_manta_para_sofa\DS064_manta_para_sofa_01.jpg
PRODUTO,DS065,Cilindros MDF cru trio,F83F90F8-A7BF-40EB-938D-1A81826B4891,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS065_cilindros_mdf_cru_trio,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS065_cilindros_mdf_cru_trio\DS065_cilindros_mdf_cru_trio_01.jpg
PRODUTO,DS066,Buque arranjo de flores secas,8679C00E-B686-467B-9FEE-8E40AC129C24,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS066_buque_arranjo_de_flores_secas,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS066_buque_arranjo_de_flores_secas\DS066_buque_arranjo_de_flores_secas_01.jpg
PRODUTO,DS067,Igora Royal louro claro,30B59BE6-0125-4A19-876D-01E099DB1C7A,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS067_igora_royal_louro_claro,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS067_igora_royal_louro_claro\DS067_igora_royal_louro_claro_01.jpg
PRODUTO,DS067,Igora Royal louro claro,34D54AA1-157E-4870-924E-A8446B862F6D,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS067_igora_royal_louro_claro,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS067_igora_royal_louro_claro\DS067_igora_royal_louro_claro_02.jpg
PRODUTO,DS068,Necessaire feminina preta,03697557-F7AB-4E87-B868-62C198847058,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS068_necessaire_feminina_preta,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS068_necessaire_feminina_preta\DS068_necessaire_feminina_preta_01.jpg
PRODUTO,DS068,Necessaire feminina preta,03697557-F7AB-4E87-B868-62C198847058,2-Foto-2.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS068_necessaire_feminina_preta,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS068_necessaire_feminina_preta\DS068_necessaire_feminina_preta_02.jpg
PRODUTO,DS069,Toalha infantil grande verde,B7CDE578-9F71-4E02-8B24-FB40391B4C71,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS069_toalha_infantil_grande_verde,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS069_toalha_infantil_grande_verde\DS069_toalha_infantil_grande_verde_01.jpg
PRODUTO,DS070,Luz LED por do sol USB,A1D275E4-1CC1-4E3D-A221-7C5C33745125,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS070_luz_led_por_do_sol_usb,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS070_luz_led_por_do_sol_usb\DS070_luz_led_por_do_sol_usb_01.jpg
PRODUTO,DS071,Fone de ouvido Bluetooth,1CCFC3CC-783D-4FEA-98ED-4FFB605EAFE9,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS071_fone_de_ouvido_bluetooth,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS071_fone_de_ouvido_bluetooth\DS071_fone_de_ouvido_bluetooth_01.jpg
PRODUTO,DS072,Refil mop giratorio pack 5,0D8D9241-04D9-4E21-AD7F-499D6F0AC409,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS072_refil_mop_giratorio_pack_5,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\DS072_refil_mop_giratorio_pack_5\DS072_refil_mop_giratorio_pack_5_01.jpg
REFERENCIA,REF,Dashboard ref 53A0A28C,53A0A28C-191E-487C-8211-A182D97C718B,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_01_53a0a28c,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_01_53a0a28c\dashboard_ref_01_01.jpg
REFERENCIA,REF,Dashboard ref 76B4C798,76B4C798-D488-4E59-A81B-6FAD5E0A4ACC,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_02_76b4c798,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_02_76b4c798\dashboard_ref_02_01.jpg
REFERENCIA,REF,Dashboard ref 7FC333C1,7FC333C1-CC63-4C92-9277-C596D8AF8CB7,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_03_7fc333c1,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_03_7fc333c1\dashboard_ref_03_01.jpg
REFERENCIA,REF,Dashboard ref B8007D07,B8007D07-0209-4268-A467-225A51B8B650,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_04_b8007d07,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_04_b8007d07\dashboard_ref_04_01.jpg
REFERENCIA,REF,Dashboard ref DB7E376C,DB7E376C-B55D-4DE5-9783-0505D89BE4A0,1-Foto-1.jpg,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_05_db7e376c,C:\Users\User\duda\Fotos_Organizadas\Fotos_Renomadas\_referencias_dashboard\ref_05_db7e376c\dashboard_ref_05_01.jpg
